"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9KCNBRX2","journalArticle","2024","Berntsson Svensson, Richard; Torkar, Richard","Not all requirements prioritization criteria are equal at all times: A quantitative analysis","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2023.111909","https://www.sciencedirect.com/science/article/pii/S0164121223003047","Requirement prioritization is recognized as an important decision-making activity in requirements engineering . Requirement prioritization is applied to determine which requirements should be implemented and released. In order to prioritize requirements, there are several approaches/techniques/tools that use different requirements prioritization criteria, which are often identified by gut feeling instead of an in-depth analysis of which criteria are most important to use. Therefore, in this study we investigate which requirements prioritization criteria are most important to use in industry when determining which requirements are implemented and released, and if the importance of the criteria change depending on how far a requirement has reached in the development process. We conducted a quantitative study where quantitative data was collected through a case study of one completed project from one software developing company by extracting 32,139 requirements prioritization decisions based on eight requirements prioritization criteria for 11,110 requirements. The results show that not all requirements prioritization criteria are equally important, and this change depending on how far a requirement has reached in the development process. For example, for requirements prioritization decisions before iteration/sprint planning, having high Business value had an impact on the decisions, but after iteration/sprint planning, having high Business value had no impact. Editor’s note: Open Science material was validated by the Journal of Systems and Software Open Science Board.","2024-03-01","2026-03-08 11:46:26","2026-03-08 11:46:26","2026-03-08 11:46:26","111909","","","209","","Journal of Systems and Software","Not all requirements prioritization criteria are equal at all times","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/VMRU2756/Berntsson Svensson and Torkar - 2024 - Not all requirements prioritization criteria are equal at all times A quantitative analysis.pdf; /Users/szymon/Zotero/storage/WMQ6T8YC/S0164121223003047.html","","","Bayesian analysis; Construct validity; Empirical software engineering; Requirements prioritization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DW6HZRDD","journalArticle","2023","Lutfi, Abdalwali","Factors affecting the success of accounting information system from the lens of DeLone and McLean IS model","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2023.100202","https://www.sciencedirect.com/science/article/pii/S2667096823000484","The main objective of this research is to investigate the impact of three different information system (IS) quality constructs, namely system quality, service quality, and information quality, as well as internal control quality, on both IS use and user satisfaction. The ultimate goal is to enhance the success of the information system. To achieve this goal, a quantitative approach using a survey questionnaire was employed to collect data from 111 respondents who are familiar with AIS use. The study utilized the Smart PLS-SEM to analyze the collected data and test the hypotheses. Additionally, the study proposed a theoretical model based on Delone and McLean's Information System (D&M IS) Success Model to support the findings. The results of the PLS-SEM analysis revealed that the paths leading from system quality to AIS utilization and information quality to AIS user satisfaction were not significant through direct correlations. However, all other links involving the IS success model were found to be significant according to the study outcomes. This research fills the gap in the limited theoretical understanding of AIS use and impact in Jordan and provides valuable contributions to existing IS literature, particularly in terms of identifying the determinants shaping the net benefits derived from AIS. The proposed model was validated in Jordanian companies implementing AIS, and the study can serve as a guide to underscore the importance of AIS. Finally, the study highlights some implications, acknowledges limitations, and presents prospects for subsequent research endeavors.","2023-11-01","2026-03-08 11:47:11","2026-03-08 11:47:11","2026-03-08 11:47:11","100202","","2","3","","International Journal of Information Management Data Insights","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/SGGUW96H/Lutfi - 2023 - Factors affecting the success of accounting information system from the lens of DeLone and McLean IS.pdf; /Users/szymon/Zotero/storage/DKQZCCBY/S2667096823000484.html","","","D&M IS success model; Information systems; Internal control quality; IS quality constructs; IS success; PLS-SEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5VJTLMQ","journalArticle","2022","Quin, Federico; Weyns, Danny; Gheibi, Omid","Reducing large adaptation spaces in self-adaptive systems using classical machine learning","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2022.111341","https://www.sciencedirect.com/science/article/pii/S0164121222000814","Modern software systems often have to cope with uncertain operation conditions, such as changing workloads or fluctuating interference in a wireless network. To ensure that these systems meet their goals these uncertainties have to be mitigated. One approach to realize this is self-adaptation that equips a system with a feedback loop. The feedback loop implements four core functions – monitor, analyze, plan, and execute – that share knowledge in the form of runtime models. For systems with a large number of adaptation options, i.e., large adaptation spaces, deciding which option to select for adaptation may be time consuming or even infeasible within the available time window to make an adaptation decision. This is particularly the case when rigorous analysis techniques are used to select adaptation options, such as formal verification at runtime, which is widely adopted. One technique to deal with the analysis of a large number of adaptation options is reducing the adaptation space using machine learning. State of the art has showed the effectiveness of this technique, yet, a systematic solution that is able to handle different types of goals is lacking. In this paper, we present ML2ASR+, short for Machine Learning to Adaptation Space Reduction Plus. Central to ML2ASR+ is a configurable machine learning pipeline that supports effective analysis of large adaptation spaces for threshold, optimization, and setpoint goals. We evaluate ML2ASR+ for two applications with different sizes of adaptation spaces: an Internet-of-Things application and a service-based system. The results demonstrate that ML2ASR+ can be applied to deal with different types of goals and is able to reduce the adaptation space and hence the time to make adaptation decisions with over 90%, with negligible effect on the realization of the adaptation goals.","2022-08-01","2026-03-08 11:47:43","2026-03-08 11:47:43","2026-03-08 11:47:43","111341","","","190","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/JEX8TAJ3/Quin et al. - 2022 - Reducing large adaptation spaces in self-adaptive systems using classical machine learning.pdf; /Users/szymon/Zotero/storage/SJF4DZCB/Quin et al. - 2022 - Reducing large adaptation spaces in self-adaptive systems using classical machine learning.pdf; /Users/szymon/Zotero/storage/7ZM9X6Y9/S0164121222000814.html","","","Adaptation space reduction; Analysis; Machine learning; Self-adaptation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MG8WQ39U","journalArticle","2022","Khanday, Akib Mohi Ud Din; Rabani, Syed Tanzeel; Khan, Qamar Rayees; Malik, Showkat Hassan","Detecting twitter hate speech in COVID-19 era using machine learning and ensemble learning techniques","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2022.100120","https://www.sciencedirect.com/science/article/pii/S2667096822000635","The COVID-19 pandemic has impacted every nation, and social isolation is the major protective method for the coronavirus. People express themselves via Facebook and Twitter. People disseminate disinformation and hate speech on Twitter. This research seeks to detect hate speech using machine learning and ensemble learning techniques during COVID-19. Twitter data was extracted from using its API with the help of trending hashtags during the COVID-19 pandemic. Tweets were manually annotated into two categories based on different factors. Features are extracted using TF/IDF, Bag of Words and Tweet Length. The study found the Decision Tree classifier to be effective. Compared to other typical ML classifiers, it has 98% precision, 97% recall, 97% F1-Score, and 97% accuracy. The Stochastic Gradient Boosting classifier outperforms all others with 99 percent precision, 97 percent recall, 98 percent F1-Score, and 98.04 percent accuracy.","2022-11-01","2026-03-08 11:48:33","2026-03-08 11:48:33","2026-03-08 11:48:33","100120","","2","2","","International Journal of Information Management Data Insights","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/4G9ML6UZ/Khanday et al. - 2022 - Detecting twitter hate speech in COVID-19 era using machine learning and ensemble learning technique.pdf; /Users/szymon/Zotero/storage/X9VPYXDS/S2667096822000635.html","","","COVID-19; Ensemble learning; Hate speech; Machine leaning; Misinformation; Social networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAUDTJYR","journalArticle","2026","Mukherjee, Usmi; Rahman, Mohammad Masudur","BugMentor: Generating answers to follow-up questions from software bug reports using structured information retrieval and neural text generation","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112636","https://www.sciencedirect.com/science/article/pii/S016412122500305X","Software bug reports often lack crucial information (e.g., steps to reproduce), which makes bug resolution challenging. Developers thus ask follow-up questions to capture additional information. However, according to existing evidence, bug reporters often face difficulties answering them, which leads to the premature closing of bug reports without any resolution. Recent studies suggest follow-up questions to support the developers, but answering the follow-up questions still remains a major challenge. In this paper, we propose BugMentor, a novel approach that combines structured information retrieval and neural text generation (e.g., Mistral) to generate appropriate answers to the follow-up questions. Our technique identifies the past relevant bug reports to a given bug report, captures contextual information, and then leverages it to generate the answers. We evaluate our generated answers against the ground truth answers using four appropriate metrics, including BLEU Score and Semantic Similarity. We achieve a BLEU Score of up to 72 and Semantic Similarity of up to 92 indicating that our technique can generate understandable and good answers to the follow-up questions according to Google’s AutoML Translation documentation. Our technique also outperforms four existing baselines with a statistically significant margin. We also conduct a developer study involving 23 participants where the answers from our technique were found to be more accurate, more precise, more concise and more useful.","2026-01-01","2026-03-08 11:49:43","2026-03-08 11:49:43","2026-03-08 11:49:43","112636","","","231","","Journal of Systems and Software","BugMentor","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/RWIR6VPN/Mukherjee and Rahman - 2026 - BugMentor Generating answers to follow-up questions from software bug reports using structured info.pdf; /Users/szymon/Zotero/storage/PIW6VYF3/S016412122500305X.html","","","Follow-up questions; Information retrieval; Neural text generation; Software bugs; Software engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH5SIVWQ","journalArticle","2022","Nasir, Saba Ali; Ausaf, Ali; Shi, Zuguang; He, Ziting; Yasir, Ammar","Technology & behavioral changes mediation for personnel safety intentions: Crisis in theoretical framework.","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2022.100137","https://www.sciencedirect.com/science/article/pii/S2667096822000805","With a theoretical S-O-R(stimulus-organism-response) framework, the study focused on the technology and behavioral changes ensuring personal safety intentions in developed countries. Covid-19 Crisis made the scenario feel the difference in rich people's society or not? Rare research focused on technology-related behavioral changes due to the 20th century and a surge in data insights. A random sampling technique was used to analyze data from 580 individuals. At first, P.L.S. (partial least square) analysis proved that leisure, health anxiety-related information flow, and especially new social media trends had substantial effects on technology and behavioral changes. Statistical results, including time series and correlation results, focused more on personnel safety intentions in China. Individual-based historical data proved a huge data use intentions change even until 2022. Hence, the first-ever preliminary research findings will open a new aperture in information management.","2022-11-01","2026-03-08 11:50:35","2026-03-08 11:50:35","2026-03-08 11:50:35","100137","","2","2","","International Journal of Information Management Data Insights","Technology & behavioral changes mediation for personnel safety intentions","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/H7F98NII/Nasir et al. - 2022 - Technology & behavioral changes mediation for personnel safety intentions Crisis in theoretical fra.pdf; /Users/szymon/Zotero/storage/L6LDL5MS/S2667096822000805.html","","","Health anxiety; Personal safety intentions; Social media trends; Technology and behavioral changes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUHEVCGN","journalArticle","2022","Agrawal, Rohit; Wankhede, Vishal A; Kumar, Anil; Luthra, Sunil; Huisingh, Donald","Big data analytics and sustainable tourism: A comprehensive review and network based analysis for potential future research","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2022.100122","https://www.sciencedirect.com/science/article/pii/S2667096822000659","The 2030 agenda for Sustainable Development is transforming the world. Sustainable tourism options are the forwarding steps for achieving that agenda by providing environmentally, socially, and economically sound tourism options. An increasingly important technology i.e., Big Data Analytics (BDA) can significantly benefit sustainable tourism regarding tourist destination selection, enhanced tourism experiences, and satisfaction. In this regard, the authors reviewed the extensive literature on BDA in sustainable tourism, traced the evolving trends, characterized the gaps, and provided recommendations for future research. The authors shortlisted 187 articles for in-depth analyses. A comprehensive literature review was developed, and a bibliometric study and network analyses were performed to analyse the extent and nature of BDA usage in the sustainable tourism area. The bibliometric study and network analyses helped the authors document the evolution and trends in applying BDA in sustainable tourism. Based on the literature review, a future research framework was developed by integrating BDA in sustainable tourism. The framework helped in envisioning relevant directions for future research. The article helps tourists, the tourism industry, the travel industry, and the hotel and hospitality service providers to gain insights into the benefits of using BDA in sustainable tourism and adopt BDA concepts and tools in tourism to help ensure improved tourist satisfaction.","2022-11-01","2026-03-08 11:51:10","2026-03-08 11:51:10","2026-03-08 11:51:10","100122","","2","2","","International Journal of Information Management Data Insights","Big data analytics and sustainable tourism","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/FIEFTGW6/Agrawal et al. - 2022 - Big data analytics and sustainable tourism A comprehensive review and network based analysis for po.pdf; /Users/szymon/Zotero/storage/QI9EHZY2/S2667096822000659.html","","","Bibliometric analysis; Big data analytics; Sustainable development goal; Sustainable societies; Sustainable tourism; Systematic literature review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASW3EXGA","journalArticle","2024","Kessel, Marcus; Atkinson, Colin","Code search engines for the next generation","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2024.112065","https://www.sciencedirect.com/science/article/pii/S0164121224001109","Given the abundance of software in open source repositories, code search engines are increasingly turning to “big data” technologies such as natural language processing and machine learning, to deliver more useful search results. However, like the syntax-based approaches traditionally used to analyze and compare code in the first generation of code search engines, big data technologies are essentially static analysis processes. When dynamic properties of software, such as run-time behavior (i.e., semantics) and performance, are among the search criteria, the exclusive use of static algorithms has a significant negative impact on the precision and recall of the search results as well as other key usability factors such as ranking quality. Therefore, to address these weaknesses and provide a more reliable and usable service, the next generation of code search engines needs to complement static code analysis techniques with equally large-scale, dynamic analysis techniques based on its execution and observation. In this paper we describe a new software platform specifically developed to achieve this by simplifying and largely automating the dynamic analysis (i.e., observation) of code at a large scale. We show how this platform can combine dynamically observed properties of code modules with static properties to improve the quality and usability of code search results.","2024-09-01","2026-03-08 11:52:07","2026-03-08 11:52:07","2026-03-08 11:52:07","112065","","","215","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/F8DSVNL6/Kessel and Atkinson - 2024 - Code search engines for the next generation.pdf; /Users/szymon/Zotero/storage/NI4IXGP6/S0164121224001109.html","","","Behavior; Big code; Big data; Code search; Dynamic; Semantics; Software reuse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZT8BEXB","journalArticle","2022","López, Lidia; Burgués, Xavier; Martínez-Fernández, Silverio; Vollmer, Anna Maria; Behutiye, Woubshet; Karhapää, Pertti; Franch, Xavier; Rodríguez, Pilar; Oivo, Markku","Quality measurement in agile and rapid software development: A systematic mapping","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2021.111187","https://www.sciencedirect.com/science/article/pii/S0164121221002661","Context: In despite of agile and rapid software development (ARSD) being researched and applied extensively, managing quality requirements (QRs) are still challenging. As ARSD processes produce a large amount of data, measurement has become a strategy to facilitate QR management. Objective: This study aims to survey the literature related to QR management through metrics in ARSD, focusing on: bibliometrics, QR metrics, and quality-related indicators used in quality management. Methods: The study design includes the definition of research questions, selection criteria, and snowballing as search strategy. Results: We selected 61 primary studies (2001–2019). Despite a large body of knowledge and standards, there is no consensus regarding QR measurement. Terminology is varying as are the measuring models. However, seemingly different measurement models do contain similarities. Conclusion: The industrial relevance of the primary studies shows that practitioners have a need to improve quality measurement. Our collection of measures and data sources can serve as a starting point for practitioners to include quality measurement into their decision-making processes. Researchers could benefit from the identified similarities to start building a common framework for quality measurement. In addition, this could help researchers identify what quality aspects need more focus, e.g., security and usability that have surprisingly few metrics reported.","2022-04-01","2026-03-08 11:52:40","2026-03-08 11:52:40","2026-03-08 11:52:40","111187","","","186","","Journal of Systems and Software","Quality measurement in agile and rapid software development","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/PSPJPXDV/López et al. - 2022 - Quality measurement in agile and rapid software development A systematic mapping.pdf; /Users/szymon/Zotero/storage/RW5UPIUL/López et al. - 2022 - Quality measurement in agile and rapid software development A systematic mapping.pdf; /Users/szymon/Zotero/storage/MD9BLQPR/S0164121221002661.html","","","Agile software development; Metrics; Non-functional requirements; Quality indicators; Quality requirements; Rapid software development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"636EEW8Q","journalArticle","2024","Baresi, Luciano; Quattrocchi, Giovanni; Rasi, Nicholas","A qualitative and quantitative analysis of container engines","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2024.111965","https://www.sciencedirect.com/science/article/pii/S0164121224000086","Containerization is a virtualization technique that allows one to create and run executables consistently on any infrastructure. Compared to virtual machines, containers are lighter since they do not bundle a (guest) operating system but they share its kernel, and they only include the files, libraries, and dependencies that are required to properly execute a process. In the past few years, multiple container engines (i.e., tools for configuring, executing, and managing containers) have been developed ranging from some that are “general purpose”, and mostly employed for Cloud executions, to others that are built for specific contexts, namely Internet of Things and High-Performance Computing. Given the importance of this technology for many practitioners and researchers, this paper analyzes six state-of-the-art container engines and compares them through a comprehensive study of their characteristics and performance. The results are organized around 0 findings that aim to help the readers understand the differences among the technologies and help them choose the best approach for their needs. Editor’s note: Open Science material was validated by the Journal of Systems and Software Open Science Board.","2024-04-01","2026-03-08 11:53:22","2026-03-08 11:53:22","2026-03-08 11:53:22","111965","","","210","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/LE4QULEP/S0164121224000086.html; /Users/szymon/Zotero/storage/ZVVG25Q2/Baresi et al. - 2024 - A qualitative and quantitative analysis of container engines.pdf","","","Cloud computing; Container engines; Containerization; High-performance computing; Internet of things; Performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GMRFPRQ","journalArticle","2024","Bettini, Lorenzo; Di Salle, Amleto; Iovino, Ludovico; Pierantonio, Alfonso","Supporting reusable model migration with Edelta","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2024.112012","https://www.sciencedirect.com/science/article/pii/S0164121224000554","In Model-Driven Engineering, metamodels define the vocabulary of concepts and relations that designers use to define a wide range of artifacts, including models, transformations, and editors. Therefore, whenever a metamodel undergoes modifications, the depending artifacts may no longer be valid, and consistency needs to be repaired through coupled evolution techniques. While several approaches have been proposed over the last decades, they are artifact- and domain-specific and do not facilitate the reuse of migration strategies. Indeed, migration strategies are often hard-coded for a given project in a specific domain. In this paper, we propose the novel concept of migration patterns to leverage reuse across different domains and projects. The approach extends the existing Edelta framework and has been evaluated by considering several case studies identified in a systematic literature review.","2024-06-01","2026-03-08 11:53:55","2026-03-08 11:53:55","2026-03-08 11:53:55","112012","","","212","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/63NKELJX/Bettini et al. - 2024 - Supporting reusable model migration with Edelta.pdf; /Users/szymon/Zotero/storage/2ITPRYWA/S0164121224000554.html","","","Adaptation; Co-evolution; Coupled evolution; MDE; Migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6AFDGCF3","journalArticle","2026","Sun, Yicheng; Wai Keung, Jacky; Kuen Yu, Hi; Luo, Wenqiang","LogMeta: A few-shot model-agnostic meta-learning framework for robust and adaptive log anomaly detection","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2026.112781","https://www.sciencedirect.com/science/article/pii/S0164121226000154","Context: Log anomaly detection is critical for maintaining the security, stability, and operational efficiency of modern software systems, especially as they generate vast and diverse log data. However, existing deep learning models struggle with the challenges of heterogeneous log formats across systems and the scarcity of labeled anomaly logs, limiting their real-world deployment and generalization capabilities. Objective: To address these challenges, we propose LogMeta, a novel semi-supervised framework designed for adaptive and efficient log anomaly detection in diverse and low-resource environments. Method: LogMeta integrates Model-Agnostic Meta-Learning (MAML) with a hybrid language model to address key challenges. MAML enables LogMeta to rapidly adapt to unseen log systems using few-shot samples, while the hybrid model combines RoBERTa for extracting semantic representations with Bi-LSTM and attention mechanisms to capture sequential dependencies and critical features within log sequences. This design reduces reliance on large-scale labeled datasets and enhances adaptability in heterogeneous environments. Results: Experimental evaluations on multiple benchmark datasets demonstrate that LogMeta consistently outperforms state-of-the-art supervised and unsupervised methods, achieving up to a 28.3% improvement in F1-scores under low-resource scenarios compared to other models. Furthermore, LogMeta exhibits exceptional domain transfer capabilities, maintaining robust performance across diverse log datasets with minimal fine-tuning. In terms of efficiency, LogMeta achieves competitive training and inference times, making it suitable for real-time anomaly detection in large-scale systems. Conclusion: LogMeta provides a scalable and practical solution for real-world log anomaly detection, overcoming challenges related to data heterogeneity and label scarcity. Its strong generalization capabilities, minimal supervision requirements, and adaptability to new log systems make it a promising tool for enhancing software system reliability and security.","2026-05-01","2026-03-08 11:54:30","2026-03-08 11:54:30","2026-03-08 11:54:30","112781","","","235","","Journal of Systems and Software","LogMeta","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/85QKRJJ5/Sun et al. - 2026 - LogMeta A few-shot model-agnostic meta-learning framework for robust and adaptive log anomaly detec.pdf; /Users/szymon/Zotero/storage/SJJ6EZXM/S0164121226000154.html","","","Empirical software engineering; Hybrid language model; Log anomaly detection; Model-agnostic meta-Learning; Software log analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYBCU66J","journalArticle","2024","Sharma, Ujjwal; Rudinac, Stevan; Demmers, Joris; van Dolen, Willemijn; Worring, Marcel","From pixels to perceptions: Capturing high-level abstract concepts in visual user-generated content","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2024.100269","https://www.sciencedirect.com/science/article/pii/S2667096824000582","Visual content on platforms like Instagram and TripAdvisor plays a crucial role in consumer decision-making, particularly in intangible sectors like hospitality, where consumers rely on such information to gauge service quality prior to consumption. In this study, we introduce an approach leveraging deep neural networks to identify high-level, abstract concepts in visual user-generated content (UGC) for restaurants. Given the lack of annotations on these concepts, we propose two weak labeling methods: one utilizing existing restaurant-quality signals, and the other extracting relevant labels from review texts via questionnaires. Our findings reveal that models trained on these inexpensive weak labels demonstrate moderate correlations with human judgments. Furthermore, we showcase the effectiveness of gradient-based techniques in generating visual explanations, highlighting image regions that support neural network predictions. These methods enable visual UGC analysis tasks with minimal labeling effort and allow practitioners to interpret deep neural network predictions more effectively.","2024-11-01","2026-03-08 11:56:04","2026-03-08 11:56:04","2026-03-08 11:56:04","100269","","2","4","","International Journal of Information Management Data Insights","From pixels to perceptions","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/N7MFHNAV/Sharma et al. - 2024 - From pixels to perceptions Capturing high-level abstract concepts in visual user-generated content.pdf; /Users/szymon/Zotero/storage/7JMYWKY7/S2667096824000582.html","","","Computer vision; Deep learning; Marketing information management; Online platforms; User-generated content","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZI5KJWBE","journalArticle","2024","Lathouwers, Sophie; Huisman, Marieke","Survey of annotation generators for deductive verifiers","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2024.111972","https://www.sciencedirect.com/science/article/pii/S0164121224000153","Deductive verifiers require intensive user interaction in the form of writing precise specifications, thereby limiting their use in practice. While many solutions have been proposed to generate specifications, their evaluations and comparisons to other tools are limited. As a result, it is unclear what the best approaches for specification inference are and how these impact the overall specification writing process. In this paper we take steps to address this problem by providing an overview of specification inference tools that can be used for deductive verification of Java programs. For each tool, we discuss its approach to specification inference and identify its advantages and disadvantages. Moreover, we identify the types of specifications that it infers and use this to estimate the impact of the tool on the overall specification writing process. Finally, we identify the ideal features of a specification generator and discuss important challenges for future research.","2024-05-01","2026-03-08 11:56:34","2026-03-08 11:56:34","2026-03-08 11:56:34","111972","","","211","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/SB42CGNM/Lathouwers and Huisman - 2024 - Survey of annotation generators for deductive verifiers.pdf; /Users/szymon/Zotero/storage/YV6BE7GF/S0164121224000153.html","","","Annotations; Deductive verification; Specification generation; Specification inference; Specifications; Survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEP766LW","journalArticle","2025","Robredo, Mikel; Saarimäki, Nyyti; Esposito, Matteo; Taibi, Davide; Peñaloza, Rafael; Lenarduzzi, Valentina","Evaluating time-dependent methods and seasonal effects in code technical debt prediction","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112545","https://www.sciencedirect.com/science/article/pii/S0164121225002146","Background: Code Technical Debt (Code TD) prediction has gained significant attention in recent software engineering research. However, no standardized approach to Code TD prediction fully captures the factors influencing its evolution. Objective: Our study aims to assess the impact of time-dependent models and seasonal effects on Code TD prediction. It evaluates such models against widely used Machine Learning models also considering the influence of seasonality on prediction performance. Methods: We trained 11 prediction models with 31 Java open-source projects. To assess their performance, we predicted future observations of the SQALE index. To evaluate the practical usability of our TD forecasting model and their impact on practitioners, we surveyed 23 software engineering professionals. Results: Our study confirms the benefits of time-dependent techniques, with the ARIMAX model outperforming the others. Seasonal effects improved predictive performance, though the impact remained modest. ARIMAX/SARIMAX models demonstrated to provide well-balanced long-term forecasts. The survey highlighted strong industry interest in short- to medium-term TD forecasts. Conclusions: Our findings support using techniques that capture time dependence in historical software metric data, particularly for Code TD. Effectively addressing this evidence requires adopting methods that account for temporal patterns.","2025-12-01","2026-03-08 11:58:16","2026-03-08 11:58:16","2026-03-08 11:58:16","112545","","","230","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/LF4DYGS4/Robredo et al. - 2025 - Evaluating time-dependent methods and seasonal effects in code technical debt prediction.pdf; /Users/szymon/Zotero/storage/ESGRNBWW/S0164121225002146.html","","","Empirical software engineering; Software quality mining software repositories; Technical debt; Time series analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4353P2LD","journalArticle","2023","Petrescu, Constantin Cezar; Smith, Sam; Giavrimis, Rafail; Dash, Santanu Kumar","Do names echo semantics? A large-scale study of identifiers used in C++’s named casts","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2023.111693","https://www.sciencedirect.com/science/article/pii/S0164121223000882","Developers relax restrictions on a type to reuse methods with other types. While type casts are prevalent, in weakly typed languages such as C++, they are also extremely permissive. Assignments where a source expression is cast into a new type and assigned to a target variable of the new type, can lead to software bugs if performed without care. In this paper, we propose an information-theoretic approach to identify poor implementations of explicit cast operations. Our approach measures accord between the source expression and the target variable using conditional entropy. We collect casts from 34 components of the Chromium project, which collectively account for 27MLOC and random-uniformly sample this dataset to create a manually labelled dataset of 271 casts. Information-theoretic vetting of these 271 casts achieves a peak precision of 81% and a recall of 90%. We additionally present the findings of an in-depth investigation of notable explicit casts, two of which were fixed in recent releases of the Chromium project.","2023-08-01","2026-03-08 11:58:31","2026-03-08 11:58:31","2026-03-08 11:58:31","111693","","","202","","Journal of Systems and Software","Do names echo semantics?","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/MTPCK9XC/Petrescu et al. - 2023 - Do names echo semantics A large-scale study of identifiers used in C++’s named casts.pdf; /Users/szymon/Zotero/storage/ZLNX2V7R/S0164121223000882.html","","","C++ type conversions; Languages; Programme analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
